id,incident_id,operator_id,region_id,raw_data_id,title,description,status,severity,start_time,end_time,estimated_fix_time,location,latitude,longitude,affected_services,created_at,updated_at,place
4494,34699011,3,11,17166,"{""sv"": ""34699011"", ""en"": ""34699011""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 07:16:00.000000,2026-04-13 19:00:00.000000,2026-04-13 12:00:00.000000,Hallands län,56.91597898925162,12.84018566048731,"[""4g"", ""5g""]",2026-04-13 08:55:30,2026-04-13 19:11:53.273242,
4495,34701304,3,5,16864,"{""sv"": ""34701304"", ""en"": ""34701304""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 09:24:00.000000,2026-04-13 14:12:11.704282,2026-04-13 14:00:00.000000,Östergötlands län,58.44589890786723,15.632941082062345,"[""4g"", ""5g""]",2026-04-13 08:55:30,2026-04-13 14:12:11.704282,
4496,34701813,3,5,16892,"{""sv"": ""34701813"", ""en"": ""34701813""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 07:52:00.000000,2026-04-13 15:11:32.303339,2026-04-13 14:57:00.000000,Östergötlands län,58.42979254893728,15.628685894086422,"[""4g"", ""5g""]",2026-04-13 09:11:52,2026-04-13 15:11:32.303339,
4497,34701661,3,15,20412,"{""sv"": ""34701661"", ""en"": ""34701661""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-25 10:45:00.000000,2026-04-16 14:00:00.000000,2026-04-13 14:41:00.000000,Dalarnas län,60.68475028263608,15.127617318285063,"[""4g"", ""5g""]",2026-04-13 10:11:53,2026-04-16 14:11:07.016414,
4498,INCSE0556555,1,13,,"{""sv"": ""INCSE0556555"", ""en"": ""INCSE0556555""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-13T12:05:29+01:00,2026-04-15 00:11:50.862800,2026-04-14T00:02:51+01:00,Örebro län,58.81339630018121,15.108641265347158,"[""4g""]",2026-04-13T12:49:36.741043,2026-04-15 00:11:50.862800,
4499,34699741,3,11,17302,"{""sv"": ""34699741"", ""en"": ""34699741""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 08:26:00.000000,2026-04-13 19:00:00.000000,2026-04-13 13:00:00.000000,Hallands län,56.897648679099525,12.789065682612456,"[""4g"", ""5g""]",2026-04-13 10:55:08,2026-04-13 19:11:53.273242,
4500,34699761,3,2,18523,"{""sv"": ""34699761"", ""en"": ""34699761""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 08:45:00.000000,2026-04-14 21:00:00.000000,2026-04-13 13:00:00.000000,Västra Götalands län,57.97488780343062,13.001962795933727,"[""4g"", ""5g""]",2026-04-13 10:55:08,2026-04-14 21:55:39.419932,
4501,34702883,3,16,19138,"{""sv"": ""34702883"", ""en"": ""34702883""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 10:53:00.000000,2026-04-15 13:00:00.000000,2026-04-13 15:00:00.000000,Gävleborgs län,61.01019763207517,16.04814310544288,"[""4g"", ""5g""]",2026-04-13 11:11:38,2026-04-15 13:12:11.093278,
4502,34700798,3,15,18052,"{""sv"": ""34700798"", ""en"": ""34700798""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 09:49:00.000000,2026-04-14 13:00:00.000000,2026-04-13 14:00:00.000000,Dalarnas län,60.693632353576845,15.120895036945496,"[""4g"", ""5g""]",2026-04-13 11:11:38,2026-04-14 13:11:58.234011,
4503,34700710,3,2,18576,"{""sv"": ""34700710"", ""en"": ""34700710""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 09:47:00.000000,2026-04-14 22:00:00.000000,2026-04-13 14:00:00.000000,Västra Götalands län,58.01634599404064,12.952490654365912,"[""4g"", ""5g""]",2026-04-13 11:11:38,2026-04-14 22:11:59.870070,
4504,34702527,3,2,17489,"{""sv"": ""34702527"", ""en"": ""34702527""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 11:31:00.000000,2026-04-14 13:00:00.000000,2026-04-13 16:00:00.000000,Västra Götalands län,57.98864280607926,13.031856564272475,"[""4g"", ""5g""]",2026-04-13 11:11:38,2026-04-14 13:11:58.234011,
4505,34703703,3,9,17163,"{""sv"": ""34703703"", ""en"": ""34703703""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 12:51:00.000000,2026-04-13 18:00:00.000000,2026-04-13 18:00:00.000000,Gotlands län,57.59778101878881,18.33306843977063,"[""4g"", ""5g""]",2026-04-13 11:55:46,2026-04-13 18:55:33.010534,
4506,34703965,3,11,17907,"{""sv"": ""34703965"", ""en"": ""34703965""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 13:10:00.000000,2026-04-14 12:00:00.000000,2026-04-13 18:00:00.000000,Hallands län,56.93126784976897,12.793695059575958,"[""4g"", ""5g""]",2026-04-13 11:55:46,2026-04-14 12:11:57.704044,
4507,34704326,3,19,17091,"{""sv"": ""34704326"", ""en"": ""34704326""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 13:40:00.000000,2026-04-13 18:00:00.000000,2026-04-13 18:00:00.000000,Västerbottens län,64.72623398892415,18.099058481462208,"[""4g"", ""5g""]",2026-04-13 11:55:46,2026-04-13 18:55:33.010534,
4508,34701064,3,15,17320,"{""sv"": ""34701064"", ""en"": ""34701064""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 03:22:00.000000,2026-04-13 20:00:00.000000,2026-04-13 14:10:00.000000,Dalarnas län,60.667279069588986,15.091102082907156,"[""4g"", ""5g""]",2026-04-13 12:12:10,2026-04-13 20:11:54.787399,
4509,34703193,3,15,17492,"{""sv"": ""34703193"", ""en"": ""34703193""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-05 04:40:00.000000,2026-04-14 00:00:00.000000,2026-04-13 16:26:00.000000,Dalarnas län,60.708926265820224,15.078570387668524,"[""4g"", ""5g""]",2026-04-13 12:12:10,2026-04-14 00:11:27.015207,
4510,34703178,3,2,17392,"{""sv"": ""34703178"", ""en"": ""34703178""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 12:18:00.000000,2026-04-14 00:00:00.000000,2026-04-13 17:00:00.000000,Västra Götalands län,57.96568426539888,12.95020826702737,"[""4g"", ""5g""]",2026-04-13 12:12:10,2026-04-14 00:11:27.015207,
4511,34703987,3,2,17263,"{""sv"": ""34703987"", ""en"": ""34703987""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 13:18:00.000000,2026-04-13 18:00:00.000000,2026-04-13 18:00:00.000000,Västra Götalands län,57.977785232774416,12.977793450090125,"[""4g"", ""5g""]",2026-04-13 12:12:10,2026-04-13 18:55:33.010534,
4512,34704499,3,2,17691,"{""sv"": ""34704499"", ""en"": ""34704499""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-13 14:02:00.000000,2026-04-14 12:00:00.000000,2026-04-13 19:00:00.000000,Västra Götalands län,58.018232826276744,12.994195359357745,"[""4g"", ""5g""]",2026-04-13 12:12:10,2026-04-14 12:11:57.704044,
4513,INCSE0556671,1,2,,"{""sv"": ""INCSE0556671"", ""en"": ""INCSE0556671""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-04-13T14:02:33+01:00,2026-04-15 00:11:50.862800,2026-04-14T14:27:59+01:00,Västra Götalands län,58.032099515229945,11.911926271187268,"[""4g""]",2026-04-13T14:49:37.057071,2026-04-15 00:11:50.862800,
4514,34705196,3,2,18354,"{""sv"": ""34705196"", ""en"": ""34705196""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 14:45:00.000000,2026-04-14 20:00:00.000000,2026-04-13 19:00:00.000000,Västra Götalands län,57.99917990309566,13.028849012550385,"[""4g"", ""5g""]",2026-04-13 12:55:51,2026-04-14 20:12:08.096453,
4515,INCSE0556737,1,2,,"{""sv"": ""INCSE0556737"", ""en"": ""INCSE0556737""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-13T14:52:25+01:00,2026-04-15 00:11:50.862800,2026-04-14T14:49:49+01:00,Västra Götalands län,57.96368858007021,12.025909425505946,"[""4g""]",2026-04-13T15:06:00.221481,2026-04-15 00:11:50.862800,
4516,34704416,3,15,17098,"{""sv"": ""34704416"", ""en"": ""34704416""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 12:53:00.000000,2026-04-13 17:12:02.633825,2026-04-13 17:00:00.000000,Dalarnas län,60.65507310633853,15.124766455409645,"[""4g"", ""5g""]",2026-04-13 13:12:10,2026-04-13 17:12:02.633825,
4517,INCSE0555480,1,20,,"{""sv"": ""INCSE0555480"", ""en"": ""INCSE0555480""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-12T03:05:05+01:00,2026-04-22 14:00:14.778431,2026-04-20T13:00:00+01:00,Norrbottens län,65.72667497696492,21.387634280323898,"[""4g""]",2026-04-13T18:49:38.321877,2026-04-22 14:00:14.778431,
4518,34707136,3,10,19079,"{""sv"": ""34707136"", ""en"": ""34707136""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 17:54:00.000000,2026-04-15 14:00:00.000000,2026-04-13 23:00:00.000000,Blekinge län,56.16709029073589,15.628826824823252,"[""4g"", ""5g""]",2026-04-13 16:55:05,2026-04-15 14:11:57.410591,
4519,INCSE0552408,1,1,21802,"{""sv"": ""INCSE0552408"", ""en"": ""INCSE0552408""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",active,medium,2026-04-08T14:03:01+01:00,,,Stockholms län,59.403090563920564,17.953534734247157,"[""4g""]",2026-04-13T19:06:00.181954,2026-05-12T18:02:15.899362,
4520,INCSE0551872,1,13,,"{""sv"": ""INCSE0551872"", ""en"": ""INCSE0551872""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-08T06:04:10+01:00,2026-04-22 14:00:14.778431,2026-04-20T16:00:00+01:00,Örebro län,59.24833043818496,15.470123293168895,"[""4g""]",2026-04-13T19:06:00.181954,2026-04-22 14:00:14.778431,
4521,INCSE0556423,1,1,,"{""sv"": ""INCSE0556423"", ""en"": ""INCSE0556423""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-13T09:58:32+01:00,2026-04-18 00:07:05.462835,2026-04-17T13:11:56+01:00,Stockholms län,59.402269652209746,17.951580850447158,"[""4g""]",2026-04-13T19:06:00.181954,2026-04-18 00:07:05.462835,
4522,INCSE0556890,1,1,,"{""sv"": ""INCSE0556890"", ""en"": ""INCSE0556890""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-13T21:56:19+01:00,2026-04-15 00:11:50.862800,2026-04-14T21:54:04+01:00,Stockholms län,59.31497311368546,18.073883059152852,"[""4g""]",2026-04-13T22:06:00.891700,2026-04-15 00:11:50.862800,
4523,34707266,3,11,17652,"{""sv"": ""34707266"", ""en"": ""34707266""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 22:31:00.000000,2026-04-14 04:00:00.000000,2026-04-14 03:00:00.000000,Hallands län,56.85738464459772,12.793210858376673,"[""4g"", ""5g""]",2026-04-13 20:55:30,2026-04-14 04:11:58.170245,
4524,34707268,3,15,18075,"{""sv"": ""34707268"", ""en"": ""34707268""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-08 03:29:00.000000,2026-04-14 12:00:00.000000,2026-04-14 02:41:00.000000,Dalarnas län,60.659255074163774,15.103954359435429,"[""4g"", ""5g""]",2026-04-13 20:55:30,2026-04-14 12:11:57.704044,
4525,INCSE0556919,1,1,21793,"{""sv"": ""INCSE0556919"", ""en"": ""INCSE0556919""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-13T23:24:52+01:00,2026-04-27 16:00:01.000000,2026-04-27T16:00:01+01:00,Stockholms län,59.35160314847386,18.040559807647156,"[""4g""]",2026-04-13T23:49:36.832088,2026-04-27 16:33:01.684510,
4526,34707275,3,15,17670,"{""sv"": ""34707275"", ""en"": ""34707275""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 20:34:00.000000,2026-04-14 03:41:00.000000,2026-04-14 03:41:00.000000,Dalarnas län,60.66800540727016,15.121799903712462,"[""4g"", ""5g""]",2026-04-13 21:55:31,2026-04-14 03:56:04.045019,
4527,34707233,3,15,18920,"{""sv"": ""34707233"", ""en"": ""34707233""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 23:43:00.000000,2026-04-15 08:00:00.000000,2026-04-14 04:00:00.000000,Dalarnas län,60.703989626351316,15.117106782745127,"[""4g"", ""5g""]",2026-04-13 22:55:50,2026-04-15 08:11:31.783157,
4528,34707287,3,1,19529,"{""sv"": ""34707287"", ""en"": ""34707287""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-12 07:22:00.000000,2026-04-15 21:00:00.000000,2026-04-14 04:28:00.000000,Stockholms län,59.31717607734625,18.088902610635415,"[""4g"", ""5g""]",2026-04-13 22:55:50,2026-04-15 21:11:30.036361,
4529,34707292,3,3,18015,"{""sv"": ""34707292"", ""en"": ""34707292""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 00:30:00.000000,2026-04-14 13:00:00.000000,2026-04-14 05:00:00.000000,Skåne län,55.87013443197723,13.545566911813491,"[""4g"", ""5g""]",2026-04-13 22:55:50,2026-04-14 13:11:58.234011,
4530,34707286,3,1,17588,"{""sv"": ""34707286"", ""en"": ""34707286""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 23:42:00.000000,2026-04-14 04:00:00.000000,2026-04-14 04:00:00.000000,Stockholms län,59.32036143616104,18.109722659273046,"[""4g"", ""5g""]",2026-04-13 22:55:50,2026-04-14 04:11:58.170245,
4531,34707295,3,19,17615,"{""sv"": ""34707295"", ""en"": ""34707295""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 00:31:00.000000,2026-04-14 05:00:00.000000,2026-04-14 05:00:00.000000,Västerbottens län,64.76821595917893,18.041758973701164,"[""4g"", ""5g""]",2026-04-13 22:55:50,2026-04-14 05:12:02.906898,
4532,INCSE0549319,1,8,,"{""sv"": ""INCSE0549319"", ""en"": ""INCSE0549319""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-05T20:17:11+01:00,2026-04-23 00:49:51.686296,2026-04-22T16:00:00+01:00,Kalmar län,56.53601500982668,15.98373413308134,"[""4g""]",2026-04-14T01:06:01.002032,2026-04-23 00:49:51.686296,
4533,34707351,3,16,17599,"{""sv"": ""34707351"", ""en"": ""34707351""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 00:13:00.000000,2026-04-14 05:12:02.906898,2026-04-14 05:00:00.000000,Gävleborgs län,60.964903728765975,15.958616487135789,"[""4g"", ""5g""]",2026-04-13 23:55:23,2026-04-14 05:12:02.906898,
4534,34707290,3,15,18162,"{""sv"": ""34707290"", ""en"": ""34707290""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-05 04:47:00.000000,2026-04-14 14:00:00.000000,2026-04-14 04:29:00.000000,Dalarnas län,60.67513652375898,15.026511105667778,"[""4g"", ""5g""]",2026-04-14 00:11:26,2026-04-14 14:11:58.882554,
4535,34707304,3,10,17733,"{""sv"": ""34707304"", ""en"": ""34707304""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 03:16:00.000000,2026-04-14 09:00:00.000000,2026-04-14 08:00:00.000000,Blekinge län,56.15765574160366,15.52934138731506,"[""4g"", ""5g""]",2026-04-14 01:55:12,2026-04-14 09:11:48.459689,
4536,34707307,3,10,17714,"{""sv"": ""34707307"", ""en"": ""34707307""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-14 03:45:00.000000,2026-04-14 08:00:00.000000,2026-04-14 08:00:00.000000,Blekinge län,56.142134042445974,15.628216379133836,"[""4g"", ""5g""]",2026-04-14 01:55:12,2026-04-14 08:11:28.544746,
4537,34707306,3,15,17778,"{""sv"": ""34707306"", ""en"": ""34707306""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 20:34:00.000000,2026-04-14 07:48:00.000000,2026-04-14 07:48:00.000000,Dalarnas län,60.66949199087873,15.057770808798992,"[""4g"", ""5g""]",2026-04-14 01:55:12,2026-04-14 07:55:06.642303,
4538,34707305,3,15,17756,"{""sv"": ""34707305"", ""en"": ""34707305""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 03:28:00.000000,2026-04-14 09:00:00.000000,2026-04-14 08:00:00.000000,Dalarnas län,60.64809078017348,15.029784160182986,"[""4g"", ""5g""]",2026-04-14 01:55:12,2026-04-14 09:11:48.459689,
4539,INCSE0556916,1,1,,"{""sv"": ""INCSE0556916"", ""en"": ""INCSE0556916""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-04-13T23:10:15+01:00,2026-04-15 00:11:50.862800,2026-04-14T23:07:57+01:00,Stockholms län,59.28973439732155,18.410339358030182,"[""4g""]",2026-04-14T04:06:03.984996,2026-04-15 00:11:50.862800,
4540,INCSE0556979,1,1,21789,"{""sv"": ""INCSE0556979"", ""en"": ""INCSE0556979""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-04-14T03:55:37+01:00,2026-04-26 05:48:17.000000,2026-04-26T05:48:17+01:00,Stockholms län,59.402269652209746,17.951580850447158,"[""4g""]",2026-04-14T04:06:03.984996,2026-04-26 14:33:10.954679,
4541,34707309,3,11,17722,"{""sv"": ""34707309"", ""en"": ""34707309""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-14 03:58:00.000000,2026-04-14 08:11:28.544746,2026-04-14 08:00:00.000000,Hallands län,56.898628520217876,12.871030309495522,"[""4g"", ""5g""]",2026-04-14 02:12:03,2026-04-14 08:11:28.544746,
4542,34707360,3,10,17734,"{""sv"": ""34707360"", ""en"": ""34707360""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-14 04:16:00.000000,2026-04-14 09:11:48.459689,2026-04-14 09:00:00.000000,Blekinge län,56.17015361503893,15.549106266174748,"[""4g"", ""5g""]",2026-04-14 02:55:36,2026-04-14 09:11:48.459689,
4543,34707312,3,11,17761,"{""sv"": ""34707312"", ""en"": ""34707312""}","{""sv"": ""Underh\u00e5llsarbete"", ""en"": ""maintenance work""}",resolved,medium,2026-04-14 04:29:00.000000,2026-04-14 09:00:00.000000,2026-04-14 09:00:00.000000,Hallands län,56.889557908219054,12.864183496416214,"[""4g"", ""5g""]",2026-04-14 02:55:36,2026-04-14 09:11:48.459689,
4544,34707317,3,3,17819,"{""sv"": ""34707317"", ""en"": ""34707317""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 05:41:00.000000,2026-04-14 10:00:00.000000,2026-04-14 10:00:00.000000,Skåne län,55.894387793300666,13.44880666355166,"[""4g"", ""5g""]",2026-04-14 03:56:03,2026-04-14 10:11:57.394144,
4545,34707319,3,15,17850,"{""sv"": ""34707319"", ""en"": ""34707319""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-05 04:40:00.000000,2026-04-14 09:56:00.000000,2026-04-14 09:56:00.000000,Dalarnas län,60.67779125207768,15.083444435009266,"[""4g"", ""5g""]",2026-04-14 04:11:57,2026-04-14 10:11:57.394144,
4546,34707320,3,15,17851,"{""sv"": ""34707320"", ""en"": ""34707320""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-13 20:34:00.000000,2026-04-14 09:59:00.000000,2026-04-14 09:59:00.000000,Dalarnas län,60.69422559986717,15.11275502040379,"[""4g"", ""5g""]",2026-04-14 04:11:57,2026-04-14 10:11:57.394144,
4547,34707267,3,15,17973,"{""sv"": ""34707267"", ""en"": ""34707267""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-14 05:42:00.000000,2026-04-14 10:00:00.000000,2026-04-14 10:00:00.000000,Dalarnas län,60.67084372613769,15.026673453742973,"[""4g"", ""5g""]",2026-04-14 04:55:36,2026-04-14 10:11:57.394144,
4548,34707381,3,1,17871,"{""sv"": ""34707381"", ""en"": ""34707381""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-04-05 04:40:00.000000,2026-04-14 11:12:02.257158,2026-04-14 11:08:00.000000,Stockholms län,59.3302706620263,18.0558806815242,"[""4g"", ""5g""]",2026-04-14 05:12:02,2026-04-14 11:12:02.257158,
